,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year,Sprint
0,0,0,1B,,Caught Stealing 2B,622682,Victor Reyes,663474,Triston McKenzie,650489,Willi Castro,R,Roberto Pérez,547379,0,0,1,False,2020-09-19,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
1,1,1,1B,2B,Stolen Base 2B,622682,Victor Reyes,663474,Triston McKenzie,650489,Willi Castro,R,Roberto Pérez,547379,1,2,4,False,2020-09-19,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
2,2,2,1B,,Caught Stealing 2B,664023,Ian Happ,675916,James Karinchak,592178,Kris Bryant,R,Roberto Pérez,547379,3,3,7,False,2020-09-15,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
3,3,3,1B,2B,Stolen Base 2B,595879,Javier Báez,664208,Phil Maton,518792,Jason Heyward,R,Roberto Pérez,547379,5,3,8,False,2020-09-15,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
4,4,4,1B,,Caught Stealing 2B,670032,Nicky Lopez,471911,Carlos Carrasco,595956,Cam Gallagher,R,Roberto Pérez,547379,0,0,3,True,2020-09-09,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
5,5,5,1B,,Caught Stealing 2B,658668,Edward Olivares,668676,Zach Plesac,609275,Adalberto Mondesi,R,Roberto Pérez,547379,0,0,2,True,2020-09-07,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
6,6,6,1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,668676,Zach Plesac,595956,Cam Gallagher,R,Roberto Pérez,547379,3,0,5,True,2020-09-07,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
7,7,7,2B,,Caught Stealing 3B,669242,Tommy Edman,650644,Aaron Civale,543543,Brad Miller,R,Roberto Pérez,547379,0,0,1,False,2020-08-30,Caught,3B,2020,2021,28.8,2021,28.8,2021,28.8
8,8,8,1B,,Caught Stealing 2B,666185,Dylan Carlson,650644,Aaron Civale,543939,Kolten Wong,R,Roberto Pérez,547379,4,2,2,False,2020-08-30,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
9,9,9,1B,2B,Stolen Base 2B,451594,Dexter Fowler,471911,Carlos Carrasco,572761,Matt Carpenter,R,Roberto Pérez,547379,0,1,5,False,2020-08-29,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
10,10,10,1B,2B,Stolen Base 2B,592696,Eddie Rosario,650644,Aaron Civale,593934,Miguel Sanó,R,Roberto Pérez,547379,0,0,1,True,2020-08-24,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
11,11,11,1B,,Caught Stealing 2B,592444,JaCoby Jones,663474,Triston McKenzie,621514,Christin Stewart,R,Roberto Pérez,547379,0,0,2,True,2020-08-22,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
12,12,12,1B,,Caught Stealing 2B,670032,Nicky Lopez,675916,James Karinchak,605490,Bubba Starling,R,Roberto Pérez,547379,2,3,10,True,2020-07-25,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
13,13,13,1B,,Caught Stealing 2B,609275,Adalberto Mondesi,669456,Shane Bieber,624585,Jorge Soler,R,Roberto Pérez,547379,0,0,1,True,2020-07-24,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
14,14,14,1B,2B,Stolen Base 2B,593160,Whit Merrifield,669456,Shane Bieber,609275,Adalberto Mondesi,R,Roberto Pérez,547379,0,0,5,True,2020-07-24,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
15,15,15,1B,2B,Stolen Base 2B,641829,Jason Martin,543272,Brad Hand,607732,Jacob Stallings,L,Roberto Pérez,547379,2,4,7,False,2020-07-22,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
16,16,16,1B,2B,Stolen Base 2B,502481,Jarrod Dyson,605182,Mike Clevinger,621028,Kevin Newman,R,Roberto Pérez,547379,3,3,5,True,2020-07-20,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
17,17,17,1B,,Caught Stealing 2B,622682,Victor Reyes,663474,Triston McKenzie,650489,Willi Castro,R,Roberto Pérez,547379,0,0,1,False,2020-09-19,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
18,18,18,1B,2B,Stolen Base 2B,622682,Victor Reyes,663474,Triston McKenzie,650489,Willi Castro,R,Roberto Pérez,547379,1,2,4,False,2020-09-19,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
19,19,19,1B,,Caught Stealing 2B,664023,Ian Happ,675916,James Karinchak,592178,Kris Bryant,R,Roberto Pérez,547379,3,3,7,False,2020-09-15,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
20,20,20,1B,2B,Stolen Base 2B,595879,Javier Báez,664208,Phil Maton,518792,Jason Heyward,R,Roberto Pérez,547379,5,3,8,False,2020-09-15,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
21,21,21,1B,,Caught Stealing 2B,670032,Nicky Lopez,471911,Carlos Carrasco,595956,Cam Gallagher,R,Roberto Pérez,547379,0,0,3,True,2020-09-09,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
22,22,22,1B,,Caught Stealing 2B,658668,Edward Olivares,668676,Zach Plesac,609275,Adalberto Mondesi,R,Roberto Pérez,547379,0,0,2,True,2020-09-07,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
23,23,23,1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,668676,Zach Plesac,595956,Cam Gallagher,R,Roberto Pérez,547379,3,0,5,True,2020-09-07,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
24,24,24,2B,,Caught Stealing 3B,669242,Tommy Edman,650644,Aaron Civale,543543,Brad Miller,R,Roberto Pérez,547379,0,0,1,False,2020-08-30,Caught,3B,2020,2021,28.8,2021,28.8,2021,28.8
25,25,25,1B,,Caught Stealing 2B,666185,Dylan Carlson,650644,Aaron Civale,543939,Kolten Wong,R,Roberto Pérez,547379,4,2,2,False,2020-08-30,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
26,26,26,1B,2B,Stolen Base 2B,451594,Dexter Fowler,471911,Carlos Carrasco,572761,Matt Carpenter,R,Roberto Pérez,547379,0,1,5,False,2020-08-29,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
27,27,27,1B,2B,Stolen Base 2B,592696,Eddie Rosario,650644,Aaron Civale,593934,Miguel Sanó,R,Roberto Pérez,547379,0,0,1,True,2020-08-24,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
28,28,28,1B,,Caught Stealing 2B,592444,JaCoby Jones,663474,Triston McKenzie,621514,Christin Stewart,R,Roberto Pérez,547379,0,0,2,True,2020-08-22,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
29,29,29,1B,,Caught Stealing 2B,670032,Nicky Lopez,675916,James Karinchak,605490,Bubba Starling,R,Roberto Pérez,547379,2,3,10,True,2020-07-25,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
30,30,30,1B,,Caught Stealing 2B,609275,Adalberto Mondesi,669456,Shane Bieber,624585,Jorge Soler,R,Roberto Pérez,547379,0,0,1,True,2020-07-24,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
31,31,31,1B,2B,Stolen Base 2B,593160,Whit Merrifield,669456,Shane Bieber,609275,Adalberto Mondesi,R,Roberto Pérez,547379,0,0,5,True,2020-07-24,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
32,32,32,1B,2B,Stolen Base 2B,641829,Jason Martin,543272,Brad Hand,607732,Jacob Stallings,L,Roberto Pérez,547379,2,4,7,False,2020-07-22,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
33,33,33,1B,2B,Stolen Base 2B,502481,Jarrod Dyson,605182,Mike Clevinger,621028,Kevin Newman,R,Roberto Pérez,547379,3,3,5,True,2020-07-20,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
34,34,34,1B,,Caught Stealing 2B,622682,Victor Reyes,663474,Triston McKenzie,650489,Willi Castro,R,Roberto Pérez,547379,0,0,1,False,2020-09-19,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
35,35,35,1B,2B,Stolen Base 2B,622682,Victor Reyes,663474,Triston McKenzie,650489,Willi Castro,R,Roberto Pérez,547379,1,2,4,False,2020-09-19,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
36,36,36,1B,,Caught Stealing 2B,664023,Ian Happ,675916,James Karinchak,592178,Kris Bryant,R,Roberto Pérez,547379,3,3,7,False,2020-09-15,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
37,37,37,1B,2B,Stolen Base 2B,595879,Javier Báez,664208,Phil Maton,518792,Jason Heyward,R,Roberto Pérez,547379,5,3,8,False,2020-09-15,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
38,38,38,1B,,Caught Stealing 2B,670032,Nicky Lopez,471911,Carlos Carrasco,595956,Cam Gallagher,R,Roberto Pérez,547379,0,0,3,True,2020-09-09,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
39,39,39,1B,,Caught Stealing 2B,658668,Edward Olivares,668676,Zach Plesac,609275,Adalberto Mondesi,R,Roberto Pérez,547379,0,0,2,True,2020-09-07,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
40,40,40,1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,668676,Zach Plesac,595956,Cam Gallagher,R,Roberto Pérez,547379,3,0,5,True,2020-09-07,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
41,41,41,2B,,Caught Stealing 3B,669242,Tommy Edman,650644,Aaron Civale,543543,Brad Miller,R,Roberto Pérez,547379,0,0,1,False,2020-08-30,Caught,3B,2020,2021,28.8,2021,28.8,2021,28.8
42,42,42,1B,,Caught Stealing 2B,666185,Dylan Carlson,650644,Aaron Civale,543939,Kolten Wong,R,Roberto Pérez,547379,4,2,2,False,2020-08-30,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
43,43,43,1B,2B,Stolen Base 2B,451594,Dexter Fowler,471911,Carlos Carrasco,572761,Matt Carpenter,R,Roberto Pérez,547379,0,1,5,False,2020-08-29,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
44,44,44,1B,2B,Stolen Base 2B,592696,Eddie Rosario,650644,Aaron Civale,593934,Miguel Sanó,R,Roberto Pérez,547379,0,0,1,True,2020-08-24,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
45,45,45,1B,,Caught Stealing 2B,592444,JaCoby Jones,663474,Triston McKenzie,621514,Christin Stewart,R,Roberto Pérez,547379,0,0,2,True,2020-08-22,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
46,46,46,1B,,Caught Stealing 2B,670032,Nicky Lopez,675916,James Karinchak,605490,Bubba Starling,R,Roberto Pérez,547379,2,3,10,True,2020-07-25,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
47,47,47,1B,,Caught Stealing 2B,609275,Adalberto Mondesi,669456,Shane Bieber,624585,Jorge Soler,R,Roberto Pérez,547379,0,0,1,True,2020-07-24,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8
48,48,48,1B,2B,Stolen Base 2B,593160,Whit Merrifield,669456,Shane Bieber,609275,Adalberto Mondesi,R,Roberto Pérez,547379,0,0,5,True,2020-07-24,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
49,49,49,1B,2B,Stolen Base 2B,641829,Jason Martin,543272,Brad Hand,607732,Jacob Stallings,L,Roberto Pérez,547379,2,4,7,False,2020-07-22,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
50,50,50,1B,2B,Stolen Base 2B,502481,Jarrod Dyson,605182,Mike Clevinger,621028,Kevin Newman,R,Roberto Pérez,547379,3,3,5,True,2020-07-20,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8
51,51,51,1B,,Caught Stealing 2B,641553,Adam Engel,471911,Carlos Carrasco,641477,Ryan Cordell,R,Roberto Pérez,547379,4,0,4,False,2019-09-26,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9
52,52,52,1B,,Caught Stealing 2B,594953,Daniel Palka,669456,Shane Bieber,544725,Leury García,R,Roberto Pérez,547379,3,0,2,False,2019-09-25,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9
53,53,53,1B,2B,Stolen Base 2B,493596,Gordon Beckham,471911,Carlos Carrasco,621514,Christin Stewart,R,Roberto Pérez,547379,7,2,9,True,2019-09-17,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9
54,54,54,1B,2B,Stolen Base 2B,650859,Luis Rengifo,580792,Nick Goody,607345,Kevan Smith,R,Roberto Pérez,547379,3,4,8,False,2019-09-11,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9
55,55,55,1B,2B,Stolen Base 2B,660162,Yoán Moncada,605182,Mike Clevinger,650391,Eloy Jiménez,R,Roberto Pérez,547379,1,1,4,True,2019-09-03,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9
56,56,56,1B,,Caught Stealing 2B,646240,Rafael Devers,605182,Mike Clevinger,593428,Xander Bogaerts,R,Roberto Pérez,547379,0,2,3,True,2019-08-13,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9
57,57,57,2B,3B,Stolen Base 3B,593428,Xander Bogaerts,543272,Brad Hand,643217,Andrew Benintendi,L,Roberto Pérez,547379,5,5,9,True,2019-08-12,Stolen,3B,2019,2020,27.9,2020,27.9,2020,27.9
58,58,58,1B,,Caught Stealing 2B,660271,Shohei Ohtani,605182,Mike Clevinger,457708,Justin Upton,R,Roberto Pérez,547379,0,1,1,True,2019-08-02,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9
59,59,59,1B,,Caught Stealing 2B,514888,Jose Altuve,669456,Shane Bieber,608324,Alex Bregman,R,Roberto Pérez,547379,0,0,3,True,2019-07-30,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9
60,60,60,1B,,Caught Stealing 2B,666971,Lourdes Gurriel Jr.,605182,Mike Clevinger,665489,Vladimir Guerrero Jr.,R,Roberto Pérez,547379,1,3,4,False,2019-07-22,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9
61,61,61,1B,2B,Stolen Base 2B,592348,Niko Goodrum,545333,Trevor Bauer,493596,Gordon Beckham,R,Roberto Pérez,547379,5,3,7,True,2019-07-18,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9
62,62,62,1B,2B,Stolen Base 2B,621439,Byron Buxton,595918,A.J. Cole,443558,Nelson Cruz,R,Roberto Pérez,547379,3,5,9,True,2019-07-12,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9
63,63,63,1B,,Caught Stealing 2B,460086,Alex Gordon,605182,Mike Clevinger,624585,Jorge Soler,R,Roberto Pérez,547379,0,2,4,False,2019-07-03,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9
64,64,64,1B,2B,Stolen Base 2B,593160,Whit Merrifield,605182,Mike Clevinger,609275,Adalberto Mondesi,R,Roberto Pérez,547379,0,2,6,False,2019-07-03,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9
65,65,65,1B,2B,Stolen Base 2B,542340,Jonathan Villar,605182,Mike Clevinger,596105,Dwight Smith Jr.,R,Roberto Pérez,547379,5,0,2,False,2019-06-28,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9
66,66,66,1B,,Caught Stealing 2B,593160,Whit Merrifield,580792,Nick Goody,670032,Nicky Lopez,R,Roberto Pérez,547379,4,1,8,True,2019-06-26,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9
67,67,67,1B,2B,Stolen Base 2B,605612,Harold Castro,545333,Trevor Bauer,493596,Gordon Beckham,R,Roberto Pérez,547379,2,3,4,True,2019-06-21,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9
68,68,68,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,605182,Mike Clevinger,592261,Delino DeShields,R,Roberto Pérez,547379,3,1,5,False,2019-06-17,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9
69,69,69,1B,2B,Stolen Base 2B,542454,Danny Santana,621397,Tyler Olson,608597,Ronald Guzmán,L,Roberto Pérez,547379,5,1,6,False,2019-06-17,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9
70,70,70,1B,,Caught Stealing 2B,640449,Clint Frazier,595918,A.J. Cole,570482,Gio Urshela,R,Roberto Pérez,547379,0,5,3,True,2019-06-09,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9
71,71,71,1B,2B,Stolen Base 2B,593871,Jorge Polanco,605479,Josh D. Smith,641598,Mitch Garver,L,Roberto Pérez,547379,3,5,9,True,2019-06-06,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9
72,72,72,1B,,Caught Stealing 2B,593871,Jorge Polanco,669456,Shane Bieber,592696,Eddie Rosario,R,Roberto Pérez,547379,0,0,1,True,2019-06-04,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9
73,73,73,1B,2B,Stolen Base 2B,641313,Tim Anderson,545333,Trevor Bauer,570560,Yolmer Sánchez,R,Roberto Pérez,547379,6,1,5,False,2019-05-31,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9
74,74,74,1B,,Caught Stealing 2B,570560,Yolmer Sánchez,471911,Carlos Carrasco,605508,Charles Tilson,R,Roberto Pérez,547379,4,2,4,False,2019-05-30,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9
75,75,75,1B,,Caught Stealing 2B,475174,Yonder Alonso,471911,Carlos Carrasco,543510,James McCann,R,Roberto Pérez,547379,5,2,5,False,2019-05-30,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9
76,76,76,2B,3B,Stolen Base 3B,570560,Yolmer Sánchez,519096,Dan Otero,544725,Leury García,R,Roberto Pérez,547379,9,3,8,False,2019-05-30,Stolen,3B,2019,2020,27.9,2020,27.9,2020,27.9
77,77,77,1B,2B,Stolen Base 2B,643217,Andrew Benintendi,622446,Jefry Rodriguez,605141,Mookie Betts,R,Roberto Pérez,547379,1,3,3,False,2019-05-27,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9
78,78,78,1B,2B,Stolen Base 2B,541645,Avisaíl García,471911,Carlos Carrasco,664040,Brandon Lowe,R,Roberto Pérez,547379,1,1,4,True,2019-05-25,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9
79,79,79,1B,2B,Stolen Base 2B,541645,Avisaíl García,669456,Shane Bieber,664040,Brandon Lowe,R,Roberto Pérez,547379,1,1,5,True,2019-05-24,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9
80,80,80,1B,2B,Stolen Base 2B,595281,Kevin Kiermaier,424144,Oliver Pérez,518595,Travis d'Arnaud,L,Roberto Pérez,547379,1,1,6,True,2019-05-24,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9
