,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x.2,Sprint_x.2,Current_Year_y.2,Sprint_y.2,Current_Year_x.3,Sprint_x.3,Current_Year_y.3,Sprint_y.3,Current_Year,Sprint
207,207,207,207,207,207,207,207,207,5638,1B,2B,Stolen Base 2B,596115,Trevor Story,669373,Tarik Skubal,657077,Alex Verdugo,L,Jake Rogers,668670,4,2,6,False,2023-08-11,Stolen,2B,2023,2024,28.1,2024,28.1,2024,28.1,2024,28.1,2024,28.1,2024,28.1,2024,28.1,2024,28.1,2024,28.1
208,208,208,208,208,208,208,208,208,5649,1B,,Caught Stealing 2B,596115,Trevor Story,679525,Alec Marsh,680776,Jarren Duran,R,Freddy Fermin,666023,2,0,6,False,2023-08-10,Caught,2B,2023,2024,28.1,2024,28.1,2024,28.1,2024,28.1,2024,28.1,2024,28.1,2024,28.1,2024,28.1,2024,28.1
209,209,209,209,209,209,209,209,209,391,1B,2B,Stolen Base 2B,596115,Trevor Story,650644,Aaron Civale,614173,Franchy Cordero,R,Luke Maile,571912,0,0,2,True,2022-06-26,Stolen,2B,2022,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8
210,210,210,210,210,210,210,210,210,453,1B,2B,Stolen Base 2B,596115,Trevor Story,671345,Jason Foley,543877,Christian Vázquez,R,Tucker Barnhart,571466,6,2,8,False,2022-06-22,Stolen,2B,2022,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8
211,211,211,211,211,211,211,211,211,705,1B,2B,Stolen Base 2B,596115,Trevor Story,681806,Andrew Wantz,608700,Kevin Plawecki,R,Max Stassi,545358,0,1,8,True,2022-06-08,Stolen,2B,2022,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8
212,212,212,212,212,212,212,212,212,807,1B,2B,Stolen Base 2B,596115,Trevor Story,572125,Sam Selman,614173,Franchy Cordero,L,Sean Murphy,669221,0,4,8,True,2022-06-03,Stolen,2B,2022,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8
213,213,213,213,213,213,213,213,213,961,1B,2B,Stolen Base 2B,596115,Trevor Story,614179,José Ruiz,657077,Alex Verdugo,R,Yasmani Grandal,518735,3,7,5,True,2022-05-26,Stolen,2B,2022,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8
214,214,214,214,214,214,214,214,214,1076,2B,3B,Stolen Base 3B,596115,Trevor Story,489265,Sergio Romo,543877,Christian Vázquez,R,Luis Torrens,620443,5,4,6,False,2022-05-19,Stolen,3B,2022,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8
215,215,215,215,215,215,215,215,215,1133,1B,2B,Stolen Base 2B,596115,Trevor Story,593576,Héctor Neris,614173,Franchy Cordero,R,Jason Castro,488771,6,3,8,False,2022-05-16,Stolen,2B,2022,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8
216,216,216,216,216,216,216,216,216,1150,1B,2B,Stolen Base 2B,596115,Trevor Story,456713,Matt Bush,614173,Franchy Cordero,R,Jonah Heim,641680,5,1,8,True,2022-05-15,Stolen,2B,2022,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8
217,217,217,217,217,217,217,217,217,1175,1B,2B,Stolen Base 2B,596115,Trevor Story,657248,Glenn Otto,614173,Franchy Cordero,R,Sam Huff,669087,1,7,5,True,2022-05-14,Stolen,2B,2022,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8
218,218,218,218,218,218,218,218,218,1552,1B,2B,Stolen Base 2B,596115,Trevor Story,592094,Jason Adam,646240,Rafael Devers,R,Mike Zunino,572287,0,0,5,True,2022-04-23,Stolen,2B,2022,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8,2023,28.8
219,219,219,219,219,219,219,219,219,2,1B,2B,Stolen Base 2B,596115,Trevor Story,554430,Zack Wheeler,435622,Ian Desmond,R,Jose Lobaton,446653,2,6,3,True,2018-05-04,Stolen,2B,2018,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2
220,220,220,220,220,220,220,220,220,205,1B,2B,Stolen Base 2B,596115,Trevor Story,571951,Bryan Mitchell,435622,Ian Desmond,R,A.J. Ellis,454560,5,4,3,False,2018-04-23,Stolen,2B,2018,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2
221,221,221,221,221,221,221,221,221,322,1B,2B,Stolen Base 2B,596115,Trevor Story,593144,Richard Rodríguez,547172,Tony Wolters,R,Francisco Cervelli,465041,0,2,9,True,2018-04-17,Stolen,2B,2018,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2
222,222,222,222,222,222,222,222,222,342,1B,2B,Stolen Base 2B,596115,Trevor Story,607192,Tyler Glasnow,642162,Pat Valaika,R,Francisco Cervelli,465041,2,5,7,True,2018-04-16,Stolen,2B,2018,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2
223,223,223,223,223,223,223,223,223,437,1B,2B,Stolen Base 2B,596115,Trevor Story,628318,Kazuhisa Makita,467827,Gerardo Parra,R,Austin Hedges,595978,2,5,7,False,2018-04-10,Stolen,2B,2018,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2
224,224,224,224,224,224,224,224,224,599,1B,2B,Stolen Base 2B,596115,Trevor Story,571951,Bryan Mitchell,455104,Chris Iannetta,R,A.J. Ellis,454560,1,1,2,True,2018-04-02,Stolen,2B,2018,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2,2019,29.2
225,225,225,225,225,225,225,225,225,708,1B,,Caught Stealing 2B,596115,Trevor Story,474699,Vance Worley,448602,Mark Reynolds,R,A.J. Ellis,454560,6,0,2,False,2017-09-27,Caught,2B,2017,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6
226,226,226,226,226,226,226,226,226,748,1B,2B,Stolen Base 2B,596115,Trevor Story,657681,Kyle McGrath,547172,Tony Wolters,L,Rocky Gale,502570,2,4,6,True,2017-09-24,Stolen,2B,2017,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6
227,227,227,227,227,227,227,227,227,902,1B,2B,Stolen Base 2B,596115,Trevor Story,543475,Jordan Lyles,435622,Ian Desmond,R,Austin Hedges,595978,5,0,3,False,2017-09-16,Stolen,2B,2017,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6
228,228,228,228,228,228,228,228,228,1670,1B,2B,Stolen Base 2B,596115,Trevor Story,593576,Héctor Neris,518960,Jonathan Lucroy,R,Cameron Rupp,519237,2,3,9,False,2017-08-06,Stolen,2B,2017,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6
229,229,229,229,229,229,229,229,229,1916,1B,2B,Stolen Base 2B,596115,Trevor Story,502190,Mike Leake,547172,Tony Wolters,R,Yadier Molina,425877,4,0,5,True,2017-07-24,Stolen,2B,2017,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6
230,230,230,230,230,230,230,230,230,2238,1B,2B,Stolen Base 2B,596115,Trevor Story,592836,Taijuan Walker,452672,Ryan Hanigan,R,Chris Iannetta,455104,2,2,6,True,2017-07-02,Stolen,2B,2017,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6
231,231,231,231,231,231,231,231,231,2763,1B,2B,Stolen Base 2B,596115,Trevor Story,592102,Cody Allen,452672,Ryan Hanigan,R,Roberto Pérez,547379,5,1,7,False,2017-06-07,Stolen,2B,2017,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6
232,232,232,232,232,232,232,232,232,3990,1B,2B,Stolen Base 2B,596115,Trevor Story,453172,Jared Hughes,467827,Gerardo Parra,R,Manny Piña,444489,5,6,9,True,2017-04-04,Stolen,2B,2017,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6
233,233,233,233,233,233,233,233,233,80,1B,,Caught Stealing 2B,596115,Trevor Story,474699,Vance Worley,448602,Mark Reynolds,R,A.J. Ellis,454560,6,0,2,False,2017-09-27,Caught,2B,2017,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6
234,234,234,234,234,234,234,234,234,120,1B,2B,Stolen Base 2B,596115,Trevor Story,657681,Kyle McGrath,547172,Tony Wolters,L,Rocky Gale,502570,2,4,6,True,2017-09-24,Stolen,2B,2017,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6
235,235,235,235,235,235,235,235,235,274,1B,2B,Stolen Base 2B,596115,Trevor Story,543475,Jordan Lyles,435622,Ian Desmond,R,Austin Hedges,595978,5,0,3,False,2017-09-16,Stolen,2B,2017,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6
236,236,236,236,236,236,236,236,236,1042,1B,2B,Stolen Base 2B,596115,Trevor Story,593576,Héctor Neris,518960,Jonathan Lucroy,R,Cameron Rupp,519237,2,3,9,False,2017-08-06,Stolen,2B,2017,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6
237,237,237,237,237,237,237,237,237,1288,1B,2B,Stolen Base 2B,596115,Trevor Story,502190,Mike Leake,547172,Tony Wolters,R,Yadier Molina,425877,4,0,5,True,2017-07-24,Stolen,2B,2017,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6
238,238,238,238,238,238,238,238,238,1610,1B,2B,Stolen Base 2B,596115,Trevor Story,592836,Taijuan Walker,452672,Ryan Hanigan,R,Chris Iannetta,455104,2,2,6,True,2017-07-02,Stolen,2B,2017,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6
239,239,239,239,239,239,239,239,239,2135,1B,2B,Stolen Base 2B,596115,Trevor Story,592102,Cody Allen,452672,Ryan Hanigan,R,Roberto Pérez,547379,5,1,7,False,2017-06-07,Stolen,2B,2017,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6
240,240,240,240,240,240,240,240,240,3362,1B,2B,Stolen Base 2B,596115,Trevor Story,453172,Jared Hughes,467827,Gerardo Parra,R,Manny Piña,444489,5,6,9,True,2017-04-04,Stolen,2B,2017,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6,2018,29.6
241,241,241,241,241,241,241,241,241,5319,1B,2B,Stolen Base 2B,596115,Trevor Story,544727,Jeurys Familia,621311,David Dahl,R,René Rivera,425784,1,0,9,True,2016-07-28,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
242,242,242,242,242,242,242,242,242,5413,1B,2B,Stolen Base 2B,596115,Trevor Story,571871,Ian Krol,430605,Ryan Raburn,L,Anthony Recker,489232,5,3,6,False,2016-07-23,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
243,243,243,243,243,243,243,243,243,5466,1B,,Caught Stealing 2B,596115,Trevor Story,592314,Mike Foltynewicz,518614,Daniel Descalso,R,A.J. Pierzynski,150229,0,0,4,False,2016-07-21,Caught,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
244,244,244,244,244,244,244,244,244,5506,1B,,Caught Stealing 2B,596115,Trevor Story,605483,Blake Snell,460026,Nick Hundley,L,Luke Maile,571912,0,1,2,False,2016-07-19,Caught,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
245,245,245,245,245,245,245,245,245,5525,1B,2B,Stolen Base 2B,596115,Trevor Story,592767,Drew Smyly,430605,Ryan Raburn,L,Luke Maile,571912,1,1,1,False,2016-07-18,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
246,246,246,246,246,246,246,246,246,5960,1B,2B,Stolen Base 2B,596115,Trevor Story,580792,Nick Goody,518614,Daniel Descalso,R,Brian McCann,435263,2,5,5,True,2016-06-21,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
247,247,247,247,247,247,247,247,247,6164,1B,2B,Stolen Base 2B,596115,Trevor Story,534812,Kevin Quackenbush,467827,Gerardo Parra,R,Derek Norris,519083,4,3,8,False,2016-06-10,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
248,248,248,248,248,248,248,248,248,6283,1B,,Caught Stealing 2B,596115,Trevor Story,519141,Drew Pomeranz,467827,Gerardo Parra,L,Derek Norris,519083,4,0,7,True,2016-06-03,Caught,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
249,249,249,249,249,249,249,249,249,6726,1B,2B,Stolen Base 2B,596115,Trevor Story,592662,Robbie Ray,571448,Nolan Arenado,L,Chris Herrmann,543302,1,0,3,False,2016-05-11,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
250,250,250,250,250,250,250,250,250,6852,1B,2B,Stolen Base 2B,596115,Trevor Story,488768,Andrew Cashner,471865,Carlos González,R,Derek Norris,519083,0,3,2,True,2016-05-03,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
251,251,251,251,251,251,251,251,251,7187,1B,,Caught Stealing 2B,596115,Trevor Story,452657,Jon Lester,471865,Carlos González,L,David Ross,424325,0,0,1,True,2016-04-17,Caught,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
252,252,252,252,252,252,252,252,252,7189,1B,2B,Stolen Base 2B,596115,Trevor Story,452657,Jon Lester,471865,Carlos González,L,David Ross,424325,0,1,6,True,2016-04-17,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
253,253,253,253,253,253,253,253,253,1284,1B,2B,Stolen Base 2B,596115,Trevor Story,544727,Jeurys Familia,621311,David Dahl,R,René Rivera,425784,1,0,9,True,2016-07-28,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
254,254,254,254,254,254,254,254,254,1378,1B,2B,Stolen Base 2B,596115,Trevor Story,571871,Ian Krol,430605,Ryan Raburn,L,Anthony Recker,489232,5,3,6,False,2016-07-23,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
255,255,255,255,255,255,255,255,255,1431,1B,,Caught Stealing 2B,596115,Trevor Story,592314,Mike Foltynewicz,518614,Daniel Descalso,R,A.J. Pierzynski,150229,0,0,4,False,2016-07-21,Caught,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
256,256,256,256,256,256,256,256,256,1471,1B,,Caught Stealing 2B,596115,Trevor Story,605483,Blake Snell,460026,Nick Hundley,L,Luke Maile,571912,0,1,2,False,2016-07-19,Caught,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
257,257,257,257,257,257,257,257,257,1490,1B,2B,Stolen Base 2B,596115,Trevor Story,592767,Drew Smyly,430605,Ryan Raburn,L,Luke Maile,571912,1,1,1,False,2016-07-18,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
258,258,258,258,258,258,258,258,258,1925,1B,2B,Stolen Base 2B,596115,Trevor Story,580792,Nick Goody,518614,Daniel Descalso,R,Brian McCann,435263,2,5,5,True,2016-06-21,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
259,259,259,259,259,259,259,259,259,2129,1B,2B,Stolen Base 2B,596115,Trevor Story,534812,Kevin Quackenbush,467827,Gerardo Parra,R,Derek Norris,519083,4,3,8,False,2016-06-10,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
260,260,260,260,260,260,260,260,260,2248,1B,,Caught Stealing 2B,596115,Trevor Story,519141,Drew Pomeranz,467827,Gerardo Parra,L,Derek Norris,519083,4,0,7,True,2016-06-03,Caught,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
261,261,261,261,261,261,261,261,261,2691,1B,2B,Stolen Base 2B,596115,Trevor Story,592662,Robbie Ray,571448,Nolan Arenado,L,Chris Herrmann,543302,1,0,3,False,2016-05-11,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
262,262,262,262,262,262,262,262,262,2817,1B,2B,Stolen Base 2B,596115,Trevor Story,488768,Andrew Cashner,471865,Carlos González,R,Derek Norris,519083,0,3,2,True,2016-05-03,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
263,263,263,263,263,263,263,263,263,3152,1B,,Caught Stealing 2B,596115,Trevor Story,452657,Jon Lester,471865,Carlos González,L,David Ross,424325,0,0,1,True,2016-04-17,Caught,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
264,264,264,264,264,264,264,264,264,3154,1B,2B,Stolen Base 2B,596115,Trevor Story,452657,Jon Lester,471865,Carlos González,L,David Ross,424325,0,1,6,True,2016-04-17,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
265,265,265,265,265,265,265,265,265,4691,1B,2B,Stolen Base 2B,596115,Trevor Story,544727,Jeurys Familia,621311,David Dahl,R,René Rivera,425784,1,0,9,True,2016-07-28,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
266,266,266,266,266,266,266,266,266,4785,1B,2B,Stolen Base 2B,596115,Trevor Story,571871,Ian Krol,430605,Ryan Raburn,L,Anthony Recker,489232,5,3,6,False,2016-07-23,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
267,267,267,267,267,267,267,267,267,4838,1B,,Caught Stealing 2B,596115,Trevor Story,592314,Mike Foltynewicz,518614,Daniel Descalso,R,A.J. Pierzynski,150229,0,0,4,False,2016-07-21,Caught,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
268,268,268,268,268,268,268,268,268,4878,1B,,Caught Stealing 2B,596115,Trevor Story,605483,Blake Snell,460026,Nick Hundley,L,Luke Maile,571912,0,1,2,False,2016-07-19,Caught,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
269,269,269,269,269,269,269,269,269,4897,1B,2B,Stolen Base 2B,596115,Trevor Story,592767,Drew Smyly,430605,Ryan Raburn,L,Luke Maile,571912,1,1,1,False,2016-07-18,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
270,270,270,270,270,270,270,270,270,5332,1B,2B,Stolen Base 2B,596115,Trevor Story,580792,Nick Goody,518614,Daniel Descalso,R,Brian McCann,435263,2,5,5,True,2016-06-21,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
271,271,271,271,271,271,271,271,271,5536,1B,2B,Stolen Base 2B,596115,Trevor Story,534812,Kevin Quackenbush,467827,Gerardo Parra,R,Derek Norris,519083,4,3,8,False,2016-06-10,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
272,272,272,272,272,272,272,272,272,5655,1B,,Caught Stealing 2B,596115,Trevor Story,519141,Drew Pomeranz,467827,Gerardo Parra,L,Derek Norris,519083,4,0,7,True,2016-06-03,Caught,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
273,273,273,273,273,273,273,273,273,6098,1B,2B,Stolen Base 2B,596115,Trevor Story,592662,Robbie Ray,571448,Nolan Arenado,L,Chris Herrmann,543302,1,0,3,False,2016-05-11,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
274,274,274,274,274,274,274,274,274,6224,1B,2B,Stolen Base 2B,596115,Trevor Story,488768,Andrew Cashner,471865,Carlos González,R,Derek Norris,519083,0,3,2,True,2016-05-03,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
275,275,275,275,275,275,275,275,275,6559,1B,,Caught Stealing 2B,596115,Trevor Story,452657,Jon Lester,471865,Carlos González,L,David Ross,424325,0,0,1,True,2016-04-17,Caught,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
276,276,276,276,276,276,276,276,276,6561,1B,2B,Stolen Base 2B,596115,Trevor Story,452657,Jon Lester,471865,Carlos González,L,David Ross,424325,0,1,6,True,2016-04-17,Stolen,2B,2016,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3,2017,29.3
