,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x.2,Sprint_x.2,Current_Year_y.2,Sprint_y.2,Current_Year_x.3,Sprint_x.3,Current_Year_y.3,Sprint_y.3,Current_Year,Sprint
0,0,0,0,0,0,0,0,0,1B,,Caught Stealing 2B,622682,Victor Reyes,625643,Reynaldo López,408234,Miguel Cabrera,R,Welington Castillo,456078,0,1,3,True,2019-09-28,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
1,1,1,1,1,1,1,1,1,1B,2B,Stolen Base 2B,622682,Victor Reyes,625643,Reynaldo López,605612,Harold Castro,R,Welington Castillo,456078,0,2,1,False,2019-09-22,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
2,2,2,2,2,2,2,2,2,1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,625643,Reynaldo López,624585,Jorge Soler,R,Welington Castillo,456078,0,2,1,True,2019-09-11,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
3,3,3,3,3,3,3,3,3,1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,608334,Carson Fulmer,624585,Jorge Soler,R,Welington Castillo,456078,4,8,8,True,2019-09-11,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
4,4,4,4,4,4,4,4,4,1B,2B,Stolen Base 2B,596019,Francisco Lindor,446321,Ross Detwiler,640458,Óscar Mercado,L,Welington Castillo,456078,0,0,1,False,2019-09-02,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
5,5,5,5,5,5,5,5,5,1B,,Caught Stealing 2B,596019,Francisco Lindor,446321,Ross Detwiler,640458,Óscar Mercado,L,Welington Castillo,456078,3,0,2,False,2019-09-02,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
6,6,6,6,6,6,6,6,6,1B,2B,Stolen Base 2B,624577,Yasiel Puig,605240,Jace Fry,641343,Jake Bauers,L,Welington Castillo,456078,7,3,6,False,2019-09-02,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
7,7,7,7,7,7,7,7,7,1B,2B,Stolen Base 2B,462101,Elvis Andrus,607481,Aaron Bummer,641432,Willie Calhoun,L,Welington Castillo,456078,1,0,6,True,2019-08-25,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
8,8,8,8,8,8,8,8,8,1B,2B,Stolen Base 2B,650333,Luis Arraez,516969,Kelvin Herrera,641598,Mitch Garver,R,Welington Castillo,456078,8,4,8,False,2019-08-20,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
9,9,9,9,9,9,9,9,9,1B,2B,Stolen Base 2B,545350,Jake Marisnick,516969,Kelvin Herrera,543807,George Springer,R,Welington Castillo,456078,2,3,7,True,2019-08-13,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
10,10,10,10,10,10,10,10,10,1B,2B,Stolen Base 2B,596847,Ji Man Choi,625643,Reynaldo López,663993,Nathaniel Lowe,R,Welington Castillo,456078,1,1,1,False,2019-07-19,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
11,11,11,11,11,11,11,11,11,1B,2B,Stolen Base 2B,571740,Billy Hamilton,592229,Dylan Covey,596144,Cheslor Cuthbert,R,Welington Castillo,456078,5,3,3,False,2019-07-18,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
12,12,12,12,12,12,12,12,12,2B,3B,Stolen Base 3B,605490,Bubba Starling,614179,José Ruiz,595956,Cam Gallagher,R,Welington Castillo,456078,6,4,7,False,2019-07-18,Stolen,3B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
13,13,13,13,13,13,13,13,13,1B,2B,Stolen Base 2B,607208,Trea Turner,544365,Manny Bañuelos,543685,Anthony Rendon,L,Welington Castillo,456078,0,2,1,True,2019-06-11,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
14,14,14,14,14,14,14,14,14,1B,2B,Stolen Base 2B,571740,Billy Hamilton,625643,Reynaldo López,460086,Alex Gordon,R,Welington Castillo,456078,0,2,3,False,2019-06-09,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
15,15,15,15,15,15,15,15,15,1B,,Caught Stealing 2B,467827,Gerardo Parra,605359,Evan Marshall,607208,Trea Turner,R,Welington Castillo,456078,4,1,6,False,2019-06-05,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
16,16,16,16,16,16,16,16,16,1B,2B,Stolen Base 2B,641505,Jonathan Davis,592229,Dylan Covey,643376,Danny Jansen,R,Welington Castillo,456078,1,1,2,True,2019-05-16,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
17,17,17,17,17,17,17,17,17,1B,2B,Stolen Base 2B,519299,Eric Sogard,592229,Dylan Covey,665489,Vladimir Guerrero Jr.,R,Welington Castillo,456078,2,1,6,True,2019-05-16,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
18,18,18,18,18,18,18,18,18,1B,2B,Stolen Base 2B,547982,Leonys Martin,625643,Reynaldo López,596019,Francisco Lindor,R,Welington Castillo,456078,2,2,3,True,2019-05-13,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
19,19,19,19,19,19,19,19,19,1B,2B,Stolen Base 2B,596019,Francisco Lindor,625643,Reynaldo López,471865,Carlos González,R,Welington Castillo,456078,3,2,6,True,2019-05-13,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
20,20,20,20,20,20,20,20,20,1B,2B,Stolen Base 2B,519048,Mitch Moreland,516969,Kelvin Herrera,598265,Jackie Bradley Jr.,R,Welington Castillo,456078,2,3,8,True,2019-05-05,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
21,21,21,21,21,21,21,21,21,1B,,Caught Stealing 2B,624407,Tzu-Wei Lin,625643,Reynaldo López,506702,Sandy León,R,Welington Castillo,456078,0,3,2,True,2019-05-03,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
22,22,22,22,22,22,22,22,22,1B,2B,Stolen Base 2B,542340,Jonathan Villar,467100,Iván Nova,596105,Dwight Smith Jr.,R,Welington Castillo,456078,0,1,1,True,2019-05-01,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
23,23,23,23,23,23,23,23,23,1B,2B,Stolen Base 2B,542340,Jonathan Villar,467100,Iván Nova,596105,Dwight Smith Jr.,R,Welington Castillo,456078,0,1,1,True,2019-04-30,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
24,24,24,24,24,24,24,24,24,1B,2B,Stolen Base 2B,500135,Ronny Rodríguez,625643,Reynaldo López,606988,Grayson Greiner,R,Welington Castillo,456078,2,1,2,True,2019-04-28,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
25,25,25,25,25,25,25,25,25,1B,,Caught Stealing 2B,500135,Ronny Rodríguez,625643,Reynaldo López,592444,JaCoby Jones,R,Welington Castillo,456078,2,1,5,True,2019-04-28,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
26,26,26,26,26,26,26,26,26,1B,,Caught Stealing 2B,543281,Josh Harrison,625643,Reynaldo López,592348,Niko Goodrum,R,Welington Castillo,456078,0,0,1,False,2019-04-21,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
27,27,27,27,27,27,27,27,27,2B,3B,Stolen Base 3B,592348,Niko Goodrum,625643,Reynaldo López,600869,Jeimer Candelario,R,Welington Castillo,456078,3,0,6,False,2019-04-21,Stolen,3B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
28,28,28,28,28,28,28,28,28,1B,2B,Stolen Base 2B,493596,Gordon Beckham,467100,Iván Nova,606988,Grayson Greiner,R,Welington Castillo,456078,2,0,4,False,2019-04-18,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
29,29,29,29,29,29,29,29,29,1B,2B,Stolen Base 2B,640460,Dustin Peterson,516969,Kelvin Herrera,493596,Gordon Beckham,R,Welington Castillo,456078,7,5,7,False,2019-04-18,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
30,30,30,30,30,30,30,30,30,1B,2B,Stolen Base 2B,571740,Billy Hamilton,544365,Manny Bañuelos,593160,Whit Merrifield,L,Welington Castillo,456078,3,4,7,True,2019-04-15,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
31,31,31,31,31,31,31,31,31,1B,,Caught Stealing 2B,641531,Hunter Dozier,544365,Manny Bañuelos,656811,Ryan O'Hearn,L,Welington Castillo,456078,3,4,8,True,2019-04-15,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
32,32,32,32,32,32,32,32,32,1B,2B,Stolen Base 2B,640457,Austin Meadows,429722,Ervin Santana,502054,Tommy Pham,R,Welington Castillo,456078,0,0,1,True,2019-04-09,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
33,33,33,33,33,33,33,33,33,1B,2B,Stolen Base 2B,605480,Mallex Smith,467100,Iván Nova,571745,Mitch Haniger,R,Welington Castillo,456078,0,0,1,True,2019-04-07,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
34,34,34,34,34,34,34,34,34,2B,3B,Stolen Base 3B,605480,Mallex Smith,467100,Iván Nova,429665,Edwin Encarnación,R,Welington Castillo,456078,0,1,1,True,2019-04-07,Stolen,3B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
35,35,35,35,35,35,35,35,35,1B,2B,Stolen Base 2B,570267,Domingo Santana,467100,Iván Nova,429665,Edwin Encarnación,R,Welington Castillo,456078,0,1,1,True,2019-04-07,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
36,36,36,36,36,36,36,36,36,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,625643,Reynaldo López,605480,Mallex Smith,R,Welington Castillo,456078,6,1,3,True,2019-04-05,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
37,37,37,37,37,37,37,37,37,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,625643,Reynaldo López,605480,Mallex Smith,R,Welington Castillo,456078,6,1,3,True,2019-04-04,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
38,38,38,38,38,38,38,38,38,1B,,Caught Stealing 2B,622682,Victor Reyes,625643,Reynaldo López,408234,Miguel Cabrera,R,Welington Castillo,456078,0,1,3,True,2019-09-28,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
39,39,39,39,39,39,39,39,39,1B,2B,Stolen Base 2B,622682,Victor Reyes,625643,Reynaldo López,605612,Harold Castro,R,Welington Castillo,456078,0,2,1,False,2019-09-22,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
40,40,40,40,40,40,40,40,40,1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,625643,Reynaldo López,624585,Jorge Soler,R,Welington Castillo,456078,0,2,1,True,2019-09-11,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
41,41,41,41,41,41,41,41,41,1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,608334,Carson Fulmer,624585,Jorge Soler,R,Welington Castillo,456078,4,8,8,True,2019-09-11,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
42,42,42,42,42,42,42,42,42,1B,2B,Stolen Base 2B,596019,Francisco Lindor,446321,Ross Detwiler,640458,Óscar Mercado,L,Welington Castillo,456078,0,0,1,False,2019-09-02,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
43,43,43,43,43,43,43,43,43,1B,,Caught Stealing 2B,596019,Francisco Lindor,446321,Ross Detwiler,640458,Óscar Mercado,L,Welington Castillo,456078,3,0,2,False,2019-09-02,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
44,44,44,44,44,44,44,44,44,1B,2B,Stolen Base 2B,624577,Yasiel Puig,605240,Jace Fry,641343,Jake Bauers,L,Welington Castillo,456078,7,3,6,False,2019-09-02,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
45,45,45,45,45,45,45,45,45,1B,2B,Stolen Base 2B,462101,Elvis Andrus,607481,Aaron Bummer,641432,Willie Calhoun,L,Welington Castillo,456078,1,0,6,True,2019-08-25,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
46,46,46,46,46,46,46,46,46,1B,2B,Stolen Base 2B,650333,Luis Arraez,516969,Kelvin Herrera,641598,Mitch Garver,R,Welington Castillo,456078,8,4,8,False,2019-08-20,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
47,47,47,47,47,47,47,47,47,1B,2B,Stolen Base 2B,545350,Jake Marisnick,516969,Kelvin Herrera,543807,George Springer,R,Welington Castillo,456078,2,3,7,True,2019-08-13,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
48,48,48,48,48,48,48,48,48,1B,2B,Stolen Base 2B,596847,Ji Man Choi,625643,Reynaldo López,663993,Nathaniel Lowe,R,Welington Castillo,456078,1,1,1,False,2019-07-19,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
49,49,49,49,49,49,49,49,49,1B,2B,Stolen Base 2B,571740,Billy Hamilton,592229,Dylan Covey,596144,Cheslor Cuthbert,R,Welington Castillo,456078,5,3,3,False,2019-07-18,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
50,50,50,50,50,50,50,50,50,2B,3B,Stolen Base 3B,605490,Bubba Starling,614179,José Ruiz,595956,Cam Gallagher,R,Welington Castillo,456078,6,4,7,False,2019-07-18,Stolen,3B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
51,51,51,51,51,51,51,51,51,1B,2B,Stolen Base 2B,607208,Trea Turner,544365,Manny Bañuelos,543685,Anthony Rendon,L,Welington Castillo,456078,0,2,1,True,2019-06-11,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
52,52,52,52,52,52,52,52,52,1B,2B,Stolen Base 2B,571740,Billy Hamilton,625643,Reynaldo López,460086,Alex Gordon,R,Welington Castillo,456078,0,2,3,False,2019-06-09,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
53,53,53,53,53,53,53,53,53,1B,,Caught Stealing 2B,467827,Gerardo Parra,605359,Evan Marshall,607208,Trea Turner,R,Welington Castillo,456078,4,1,6,False,2019-06-05,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
54,54,54,54,54,54,54,54,54,1B,2B,Stolen Base 2B,641505,Jonathan Davis,592229,Dylan Covey,643376,Danny Jansen,R,Welington Castillo,456078,1,1,2,True,2019-05-16,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
55,55,55,55,55,55,55,55,55,1B,2B,Stolen Base 2B,519299,Eric Sogard,592229,Dylan Covey,665489,Vladimir Guerrero Jr.,R,Welington Castillo,456078,2,1,6,True,2019-05-16,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
56,56,56,56,56,56,56,56,56,1B,2B,Stolen Base 2B,547982,Leonys Martin,625643,Reynaldo López,596019,Francisco Lindor,R,Welington Castillo,456078,2,2,3,True,2019-05-13,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
57,57,57,57,57,57,57,57,57,1B,2B,Stolen Base 2B,596019,Francisco Lindor,625643,Reynaldo López,471865,Carlos González,R,Welington Castillo,456078,3,2,6,True,2019-05-13,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
58,58,58,58,58,58,58,58,58,1B,2B,Stolen Base 2B,519048,Mitch Moreland,516969,Kelvin Herrera,598265,Jackie Bradley Jr.,R,Welington Castillo,456078,2,3,8,True,2019-05-05,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
59,59,59,59,59,59,59,59,59,1B,,Caught Stealing 2B,624407,Tzu-Wei Lin,625643,Reynaldo López,506702,Sandy León,R,Welington Castillo,456078,0,3,2,True,2019-05-03,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
60,60,60,60,60,60,60,60,60,1B,2B,Stolen Base 2B,542340,Jonathan Villar,467100,Iván Nova,596105,Dwight Smith Jr.,R,Welington Castillo,456078,0,1,1,True,2019-05-01,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
61,61,61,61,61,61,61,61,61,1B,2B,Stolen Base 2B,542340,Jonathan Villar,467100,Iván Nova,596105,Dwight Smith Jr.,R,Welington Castillo,456078,0,1,1,True,2019-04-30,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
62,62,62,62,62,62,62,62,62,1B,2B,Stolen Base 2B,500135,Ronny Rodríguez,625643,Reynaldo López,606988,Grayson Greiner,R,Welington Castillo,456078,2,1,2,True,2019-04-28,Stolen,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
63,63,63,63,63,63,63,63,63,1B,,Caught Stealing 2B,500135,Ronny Rodríguez,625643,Reynaldo López,592444,JaCoby Jones,R,Welington Castillo,456078,2,1,5,True,2019-04-28,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
64,64,64,64,64,64,64,64,64,1B,,Caught Stealing 2B,543281,Josh Harrison,625643,Reynaldo López,592348,Niko Goodrum,R,Welington Castillo,456078,0,0,1,False,2019-04-21,Caught,2B,2019,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9,2020,27.9
