,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Arm_Strength_x,Exchange_x,Current_Year_y.1,Arm_Strength_y,Exchange_y,Current_Year,Arm_Strength,Exchange
129,129,129,129,129,2B,3B,Stolen Base 3B,676609,José Caballero,664285,Framber Valdez,641487,J.P. Crawford,L,Martín Maldonado,455117,2,1,3,True,2023-07-08,Stolen,3B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
130,130,130,130,130,2B,3B,Stolen Base 3B,606192,Teoscar Hernández,664285,Framber Valdez,676609,José Caballero,L,Martín Maldonado,455117,2,2,4,True,2023-07-08,Stolen,3B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
131,131,131,131,131,1B,2B,Stolen Base 2B,543760,Marcus Semien,664299,Cristian Javier,608369,Corey Seager,R,Martín Maldonado,455117,2,6,3,False,2023-07-03,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
132,132,132,132,132,1B,2B,Stolen Base 2B,543760,Marcus Semien,686613,Hunter Brown,608369,Corey Seager,R,Martín Maldonado,455117,0,0,1,False,2023-07-01,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
133,133,133,133,133,1B,2B,Stolen Base 2B,608671,Travis Jankowski,686613,Hunter Brown,543760,Marcus Semien,R,Martín Maldonado,455117,3,0,4,False,2023-07-01,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
134,134,134,134,134,1B,2B,Stolen Base 2B,608671,Travis Jankowski,661527,Seth Martinez,665750,Leody Taveras,R,Martín Maldonado,455117,3,0,6,False,2023-07-01,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
135,135,135,135,135,1B,2B,Stolen Base 2B,665750,Leody Taveras,606160,Rafael Montero,543760,Marcus Semien,R,Martín Maldonado,455117,4,0,8,False,2023-07-01,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
136,136,136,136,136,3B,,Caught Stealing Home,657557,Paul DeJong,661527,Seth Martinez,666185,Dylan Carlson,R,Martín Maldonado,455117,7,5,7,False,2023-06-28,Caught,Home,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
137,137,137,137,137,1B,2B,Stolen Base 2B,605141,Mookie Betts,606160,Rafael Montero,518692,Freddie Freeman,R,Martín Maldonado,455117,2,4,8,False,2023-06-25,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
138,138,138,138,138,1B,2B,Stolen Base 2B,676356,Jonny DeLuca,593576,Héctor Neris,444482,David Peralta,R,Martín Maldonado,455117,4,4,8,False,2023-06-25,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
139,139,139,139,139,1B,2B,Stolen Base 2B,681546,James Outman,641585,J.P. France,500743,Miguel Rojas,R,Martín Maldonado,455117,2,2,4,False,2023-06-23,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
140,140,140,140,140,1B,2B,Stolen Base 2B,502054,Tommy Pham,664299,Cristian Javier,596129,Daniel Vogelbach,R,Martín Maldonado,455117,2,4,3,True,2023-06-21,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
141,141,141,141,141,1B,2B,Stolen Base 2B,516782,Starling Marte,661527,Seth Martinez,596019,Francisco Lindor,R,Martín Maldonado,455117,6,4,4,True,2023-06-21,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
142,142,142,142,142,1B,2B,Stolen Base 2B,502054,Tommy Pham,606160,Rafael Montero,596129,Daniel Vogelbach,R,Martín Maldonado,455117,9,8,6,True,2023-06-21,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
143,143,143,143,143,1B,2B,Stolen Base 2B,596019,Francisco Lindor,650556,Bryan Abreu,624413,Pete Alonso,R,Martín Maldonado,455117,10,8,8,True,2023-06-21,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
144,144,144,144,144,1B,2B,Stolen Base 2B,643446,Jeff McNeil,686613,Hunter Brown,683146,Brett Baty,R,Martín Maldonado,455117,0,6,6,True,2023-06-19,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
145,145,145,145,145,1B,2B,Stolen Base 2B,680574,Matt McLain,641585,J.P. France,663697,Jonathan India,R,Martín Maldonado,455117,0,0,4,True,2023-06-16,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
146,146,146,146,146,2B,3B,Stolen Base 3B,668715,Spencer Steer,606160,Rafael Montero,686759,TJ Hopkins,R,Martín Maldonado,455117,0,2,9,True,2023-06-16,Stolen,3B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
147,147,147,147,147,1B,,Caught Stealing 2B,572816,Corey Dickerson,664299,Cristian Javier,660688,Keibert Ruiz,R,Martín Maldonado,455117,0,0,2,True,2023-06-15,Caught,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
148,148,148,148,148,1B,2B,Stolen Base 2B,600869,Jeimer Candelario,593576,Héctor Neris,572816,Corey Dickerson,R,Martín Maldonado,455117,0,0,8,True,2023-06-15,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
149,149,149,149,149,1B,,Caught Stealing 2B,600869,Jeimer Candelario,686613,Hunter Brown,572816,Corey Dickerson,R,Martín Maldonado,455117,0,0,4,True,2023-06-13,Caught,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
150,150,150,150,150,1B,2B,Stolen Base 2B,680757,Steven Kwan,641585,J.P. France,642708,Amed Rosario,R,Martín Maldonado,455117,1,5,7,False,2023-06-10,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
151,151,151,151,151,2B,,Caught Stealing 3B,593160,Whit Merrifield,606160,Rafael Montero,662139,Daulton Varsho,R,Martín Maldonado,455117,5,1,8,False,2023-06-06,Caught,3B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
152,152,152,152,152,2B,3B,Stolen Base 3B,657656,Ramón Laureano,664285,Framber Valdez,649557,Aledmys Díaz,L,Martín Maldonado,455117,1,2,2,False,2023-05-27,Stolen,3B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
153,153,153,153,153,1B,2B,Stolen Base 2B,665923,Esteury Ruiz,686613,Hunter Brown,676116,Ryan Noda,R,Martín Maldonado,455117,0,0,1,False,2023-05-26,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
154,154,154,154,154,2B,3B,Stolen Base 3B,665923,Esteury Ruiz,664285,Framber Valdez,667670,Brent Rooker,L,Martín Maldonado,455117,1,0,6,True,2023-05-21,Stolen,3B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
155,155,155,155,155,1B,2B,Stolen Base 2B,665923,Esteury Ruiz,686613,Hunter Brown,676116,Ryan Noda,R,Martín Maldonado,455117,2,2,6,True,2023-05-20,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
156,156,156,156,156,1B,2B,Stolen Base 2B,665923,Esteury Ruiz,593576,Héctor Neris,676116,Ryan Noda,R,Martín Maldonado,455117,2,2,8,True,2023-05-20,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
157,157,157,157,157,1B,2B,Stolen Base 2B,665923,Esteury Ruiz,656232,Brandon Bielak,667670,Brent Rooker,R,Martín Maldonado,455117,1,0,3,True,2023-05-19,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
158,158,158,158,158,1B,,Caught Stealing 2B,672478,Jordan Diaz,606160,Rafael Montero,676116,Ryan Noda,R,Martín Maldonado,455117,4,1,7,True,2023-05-19,Caught,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
159,159,159,159,159,1B,2B,Stolen Base 2B,676116,Ryan Noda,606160,Rafael Montero,667670,Brent Rooker,R,Martín Maldonado,455117,4,1,7,True,2023-05-19,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
160,160,160,160,160,1B,2B,Stolen Base 2B,621020,Dansby Swanson,664285,Framber Valdez,664023,Ian Happ,L,Martín Maldonado,455117,4,4,4,True,2023-05-15,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
161,161,161,161,161,2B,3B,Stolen Base 3B,596103,Austin Slater,664285,Framber Valdez,642731,Thairo Estrada,L,Martín Maldonado,455117,0,1,6,True,2023-05-03,Stolen,3B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
162,162,162,162,162,1B,2B,Stolen Base 2B,592663,J.T. Realmuto,664299,Cristian Javier,664761,Alec Bohm,R,Martín Maldonado,455117,0,0,2,True,2023-04-29,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
163,163,163,163,163,1B,2B,Stolen Base 2B,677551,Wander Franco,664353,José Urquidy,668227,Randy Arozarena,R,Martín Maldonado,455117,1,2,1,False,2023-04-24,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
164,164,164,164,164,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,664285,Framber Valdez,621566,Matt Olson,L,Martín Maldonado,455117,0,0,1,False,2023-04-22,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
165,165,165,165,165,2B,3B,Stolen Base 3B,660670,Ronald Acuña Jr.,664285,Framber Valdez,669221,Sean Murphy,L,Martín Maldonado,455117,0,0,1,False,2023-04-22,Stolen,3B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
166,166,166,166,166,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,664285,Framber Valdez,621566,Matt Olson,L,Martín Maldonado,455117,3,4,7,False,2023-04-22,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
167,167,167,167,167,1B,,Caught Stealing 2B,593160,Whit Merrifield,677651,Luis Garcia,595281,Kevin Kiermaier,R,Martín Maldonado,455117,2,0,5,True,2023-04-19,Caught,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
168,168,168,168,168,1B,,Caught Stealing 2B,666182,Bo Bichette,664353,José Urquidy,662139,Daulton Varsho,R,Martín Maldonado,455117,0,0,1,True,2023-04-18,Caught,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
169,169,169,169,169,1B,2B,Stolen Base 2B,693049,Oscar Colás,661527,Seth Martinez,462101,Elvis Andrus,R,Martín Maldonado,455117,1,3,8,True,2023-04-02,Stolen,2B,2023,2024,29.8,2024,29.8,2024,85.4,0.69,2024,85.4,0.69,2024, 85.4, 0.69
170,170,170,170,170,1B,2B,Stolen Base 2B,669016,Brandon Marsh,677651,Luis Garcia,683021,Michael Stefanic,R,Martín Maldonado,455117,1,2,2,False,2022-07-12,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
171,171,171,171,171,1B,2B,Stolen Base 2B,643217,Andrew Benintendi,664299,Cristian Javier,669004,MJ Melendez,R,Martín Maldonado,455117,0,1,1,True,2022-07-06,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
172,172,172,172,172,1B,2B,Stolen Base 2B,656509,Monte Harrison,664285,Framber Valdez,542340,Jonathan Villar,L,Martín Maldonado,455117,0,1,3,True,2022-07-03,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
173,173,173,173,173,1B,,Caught Stealing 2B,643396,Isiah Kiner-Falefa,519151,Ryan Pressly,624431,Jose Trevino,R,Martín Maldonado,455117,6,6,9,False,2022-06-23,Caught,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
174,174,174,174,174,1B,2B,Stolen Base 2B,666969,Adolis García,677651,Luis Garcia,594777,Kole Calhoun,R,Martín Maldonado,455117,1,6,1,False,2022-06-15,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
175,175,175,175,175,1B,2B,Stolen Base 2B,543760,Marcus Semien,664299,Cristian Javier,594777,Kole Calhoun,R,Martín Maldonado,455117,1,3,5,False,2022-06-13,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
176,176,176,176,176,1B,2B,Stolen Base 2B,518586,Charlie Culberson,593576,Héctor Neris,663993,Nathaniel Lowe,R,Martín Maldonado,455117,2,3,8,False,2022-06-13,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
177,177,177,177,177,1B,2B,Stolen Base 2B,677649,Ezequiel Duran,593576,Héctor Neris,543543,Brad Miller,R,Martín Maldonado,455117,4,3,8,False,2022-06-13,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
178,178,178,178,178,1B,2B,Stolen Base 2B,663743,Nick Fortes,664285,Framber Valdez,553902,Willians Astudillo,L,Martín Maldonado,455117,0,0,2,True,2022-06-11,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
179,179,179,179,179,1B,2B,Stolen Base 2B,650559,Bryan De La Cruz,664285,Framber Valdez,663897,Luke Williams,L,Martín Maldonado,455117,1,4,6,True,2022-06-11,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
180,180,180,180,180,1B,2B,Stolen Base 2B,663897,Luke Williams,606160,Rafael Montero,542932,Jon Berti,R,Martín Maldonado,455117,1,5,9,True,2022-06-11,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
181,181,181,181,181,1B,2B,Stolen Base 2B,542932,Jon Berti,606160,Rafael Montero,541645,Avisaíl García,R,Martín Maldonado,455117,1,5,9,True,2022-06-11,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
182,182,182,182,182,1B,2B,Stolen Base 2B,542932,Jon Berti,664208,Phil Maton,500743,Miguel Rojas,R,Martín Maldonado,455117,3,7,6,True,2022-06-10,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
183,183,183,183,183,1B,2B,Stolen Base 2B,641487,J.P. Crawford,664353,José Urquidy,553993,Eugenio Suárez,R,Martín Maldonado,455117,1,1,3,True,2022-06-08,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
184,184,184,184,184,1B,2B,Stolen Base 2B,677951,Bobby Witt Jr.,606160,Rafael Montero,521692,Salvador Perez,R,Martín Maldonado,455117,4,0,8,False,2022-06-04,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
185,185,185,185,185,1B,2B,Stolen Base 2B,608070,José Ramírez,650556,Bryan Abreu,680911,Owen Miller,R,Martín Maldonado,455117,0,6,7,True,2022-05-23,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
186,186,186,186,186,2B,3B,Stolen Base 3B,543760,Marcus Semien,664285,Framber Valdez,608369,Corey Seager,L,Martín Maldonado,455117,2,1,5,True,2022-05-19,Stolen,3B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
187,187,187,187,187,1B,,Caught Stealing 2B,668731,Akil Baddoo,664353,José Urquidy,595879,Javier Báez,R,Martín Maldonado,455117,1,0,3,True,2022-05-05,Caught,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
188,188,188,188,188,1B,,Caught Stealing 2B,677594,Julio Rodríguez,543606,Jake Odorizzi,647351,Abraham Toro,R,Martín Maldonado,455117,0,0,2,True,2022-05-02,Caught,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
189,189,189,189,189,1B,,Caught Stealing 2B,666182,Bo Bichette,434378,Justin Verlander,666971,Lourdes Gurriel Jr.,R,Martín Maldonado,455117,0,0,1,True,2022-04-22,Caught,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
190,190,190,190,190,1B,2B,Stolen Base 2B,606132,Raimel Tapia,606160,Rafael Montero,666182,Bo Bichette,R,Martín Maldonado,455117,3,3,8,True,2022-04-22,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
191,191,191,191,191,1B,,Caught Stealing 2B,669016,Brandon Marsh,650556,Bryan Abreu,623205,Andrew Velazquez,R,Martín Maldonado,455117,1,7,5,True,2022-04-19,Caught,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
192,192,192,192,192,1B,2B,Stolen Base 2B,623205,Andrew Velazquez,650556,Bryan Abreu,621493,Taylor Ward,R,Martín Maldonado,455117,1,7,6,True,2022-04-19,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
193,193,193,193,193,1B,,Caught Stealing 2B,672284,Jarred Kelenic,543606,Jake Odorizzi,677594,Julio Rodríguez,R,Martín Maldonado,455117,1,0,4,False,2022-04-15,Caught,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
194,194,194,194,194,1B,2B,Stolen Base 2B,691645,Jefrey De Los Santos,672774,Ronny Garcia,608671,Travis Jankowski,R,Martín Maldonado,455117,2,3,8,True,2022-04-04,Stolen,2B,2022,2023,29.4,2023,29.4,2023,85.1,0.66,2023,85.1,0.66,2023, 85.1, 0.66
